name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;866;0;843;3067;1680;3067;1657;0
header;65;173;65;210;1691;210;1691;173
A;871;232;871;260;891;260;891;232
A;1329;731;1329;744;1338;744;1338;731
B;873;907;873;933;893;933;893;907
A;1406;931;1406;936;1412;936;1412;931
A;1565;1220;1565;1220;1565;1220;1565;1220
C;874;1570;874;1598;895;1598;895;1570
D;882;2236;882;2261;902;2261;902;2236
A;1119;2802;1119;2802;1119;2802;1119;2802
A;1027;2939;1027;2941;1028;2941;1028;2939
A;1050;2940;1050;2942;1052;2942;1052;2940
